income,debt_ratio,credit_score,employment_years,loan_amount,interest_rate,num_accounts,delinquencies,credit_utilization,monthly_payment,loan_term,savings,age,gender,default
79691.0,-1.3976398637347378,850.0,10.3,30560.0,2.0,4.4221758947668715,2.1507668966815965,-1.7092581909097444,1.9044131328345966,-0.13607659000813577,-2.4862447132635515,>60,F,0
91113.0,-0.7141872774522762,792.0,7.9,29809.0,2.0,1.599520614788541,-2.498477649107451,-2.177231048683235,-1.063962465998457,-0.732724243935051,-2.4449862668874514,40-60,F,1
48141.0,2.0037270084769565,568.0,13.0,1000.0,6.66,1.1295450754996346,-0.5356807644515389,1.0742511095567344,-2.4867131134739613,1.1661743259002781,-0.3006652918218883,25-40,F,0
47060.0,-0.1574293804021012,827.0,9.3,8951.0,2.0,2.2333179768342553,-0.011586124696722822,-0.3429550459248723,-0.3990831180061054,1.4808374055409035,-1.7102824951634479,<25,F,1
56182.0,1.6928808061920393,567.0,13.0,71116.0,22.63,-1.7898690397991817,2.2447024252405687,1.9572912573656236,0.5192151351058512,-1.767332137258549,-0.17288621891956946,40-60,M,0
96141.0,-0.1268337240873746,850.0,10.7,2071.0,3.92,4.3801033954719335,1.4883073908209465,1.4626757521793825,0.10044122446627224,-2.119867957324715,-3.293656337096905,<25,F,1
95337.0,-0.34729784684943465,850.0,5.1,1000.0,2.0,4.668180729545707,-0.1798872534434255,-1.438486371582259,-0.6110927255464615,-0.35504136745731363,-0.7223306943487761,40-60,M,1
31136.0,1.4599913648760827,785.0,5.3,1000.0,24.17,1.9324848330172621,2.7421931161573267,1.9305930776938625,-3.7663495106264127,0.23645080151564113,-0.20073804149796892,>60,M,0
69939.0,-0.7882296582341272,614.0,5.9,14434.0,22.83,-0.5674291778292633,-0.2389147992582683,0.43040845843119835,-2.0939970182236007,-2.4413327726127365,-3.9319221862226437,40-60,M,1
70978.0,-0.3449120329368449,850.0,11.3,50241.0,2.0,2.834210173191621,0.31339969216907493,0.6132810221763285,1.0572971866514844,0.7341988140015842,-0.5723934160477414,25-40,M,1
8844.0,1.4378255375287439,588.0,18.2,1000.0,22.77,0.7939796706799707,-0.9965292697638886,0.0802950513686876,0.8793987835130288,-1.5331556373797302,3.181033892202084,40-60,M,1
-13416.0,0.07019635095174492,850.0,4.5,1000.0,12.25,2.8498540300800115,1.6487363046976453,-1.1161396928241294,1.3952605082627556,2.632908869799918,1.4616177913775787,25-40,M,0
77371.0,-3.307249076942331,788.0,7.6,19710.0,2.0,3.091940330702443,-4.437670685637121,0.6206546115873934,3.102825242979452,1.6057951499876593,3.693832509411688,40-60,M,0
71209.0,-1.8832025995461477,850.0,12.5,56471.0,8.45,2.272161085604116,2.3317876316172734,0.3406284208920477,-0.7381064604063183,-0.19775876194862452,-1.0903062399489214,>60,F,1
48067.0,-0.5882827882257736,661.0,0.0,10740.0,7.26,1.3643946551266013,1.8472678123482242,0.32402324841161456,1.2174721254490697,1.294767037124112,-1.083676605312117,25-40,M,1
37420.0,-0.7247341966083105,850.0,0.5,1000.0,2.0,4.016540589250508,-0.9167181379798345,0.0653195493584684,1.3809484560048997,0.3574423626095278,2.26152345142328,>60,M,1
55120.0,1.262381185631622,850.0,9.2,1000.0,2.0,5.712957368307893,-1.0922198575124513,0.870684789492401,0.7619541465829238,0.136622269627654,4.165435382916738,>60,F,1
43865.0,1.923652378814996,684.0,16.4,1000.0,21.33,0.8903249108877218,-1.711588604230959,-0.053007128257309105,0.5658569768951227,-3.7565707155711383,-1.278446858090105,25-40,M,0
70132.0,0.48603588700441414,725.0,3.0,1000.0,2.0,3.3200593764443678,0.15403596303172662,-0.6019367621890407,-0.9974113496809278,4.076763857091515,-0.40777515774148076,<25,F,0
117016.0,2.811511692040308,766.0,9.4,17576.0,2.0,3.334095639258966,-0.5996331333858549,-0.12058881993791123,0.7004423566978626,-0.9214232371587843,-2.5717074001133224,<25,F,0
32699.0,0.6452719594381509,772.0,2.8,50397.0,13.49,0.054294170371468144,1.9908400762033636,-0.6105426813772517,-1.1466085635769185,1.54954626781864,-1.6936875170533305,<25,F,0
78462.0,1.2361306369047707,672.0,10.3,37769.0,2.0,0.7787122316247069,0.22356630000082267,0.29784022562854734,-0.05582252305164859,0.15974497716960168,-1.974452403718879,<25,F,0
43358.0,0.7905987398770389,761.0,0.0,1000.0,15.12,1.719529079625422,2.589871195847119,-1.5382560591008947,-4.197338170812809,1.665982365711801,0.18042042138893044,40-60,M,0
26899.0,1.6499957416824103,459.0,12.3,51448.0,27.13,-3.89914792311229,-1.1004272892196043,-0.6563685326459759,-1.6714390926843086,-1.0046321384168273,-2.32920830538694,<25,F,0
73507.0,-0.8085993506458293,850.0,5.5,55205.0,2.0,3.459077777333044,1.311480618531226,0.767181401798865,-1.5508322536656123,0.8198035252663038,0.2752471953840623,25-40,M,1
24797.0,0.5933368004692334,832.0,8.5,11259.0,11.95,1.7348004297404913,0.11294287149158944,1.3921428262538251,1.2761107105173484,-0.24540732626585537,-0.3532993038892165,40-60,M,0
39367.0,-1.183009465295712,850.0,8.9,1000.0,17.85,3.67503529188564,1.0132068329695842,0.7645790396989405,1.2329480371785504,-1.919833863932558,0.030808025507114256,<25,F,0
58106.0,-1.652747635637561,604.0,5.2,15154.0,2.0,0.29475558087712805,-2.148732329999956,0.09109078648459237,0.09106887106900108,1.0027932364379373,0.9281155562121499,40-60,M,0
9875.0,0.4227374761353251,502.0,1.4,121581.0,30.0,-6.536114300568565,-0.656019017049323,0.8744061894903906,-3.1346827591864175,-0.048357309581281704,-3.1323995615836164,25-40,F,0
39708.0,-2.2156189426602912,850.0,6.0,12907.0,2.0,4.922989253463632,-1.8877724083535126,0.6706601312111479,3.739889033411191,-0.08648442879244445,2.591918047770492,<25,F,0
73619.0,-0.7265090085993737,850.0,8.3,1000.0,2.0,6.103178240525973,2.6950698700419258,2.6813046503281712,-2.025346638659606,2.5538428172214696,-1.0912031960353827,40-60,F,0
63192.0,-4.891431846898888,666.0,9.3,1000.0,2.05,2.0678761126757306,-1.7760899186513721,0.3173843681379271,-0.2788123975989105,0.47138925779521657,2.5751698784064625,40-60,F,0
73973.0,-0.11087328569734556,646.0,7.6,1000.0,2.0,2.0227113597379707,-0.5088601918766733,0.7247978454081032,-1.3277769977987552,2.4887543984463463,-0.5352607146108916,>60,M,0
67871.0,0.7372407412924354,652.0,2.1,25203.0,8.88,0.6367895420486247,2.1999358795160324,-0.05269653967349199,-2.3577782858369365,0.9013279956257079,1.249857857091797,40-60,M,0
11623.0,1.7765978972459835,850.0,16.4,1000.0,15.91,4.243590096881348,1.3575809344429972,1.4011774694886965,2.3982053563230923,-0.8281624838690396,0.2193785167440777,40-60,F,0
63254.0,-0.1810504024062154,850.0,9.0,1766.0,2.0,4.205462825566611,-0.24685496650087524,0.8980791607716266,-0.9957872505605799,1.0786680032090314,-4.405935056304317,25-40,M,0
-5995.0,2.5693740299337144,734.0,7.5,42626.0,30.0,-1.4147427394890337,1.4562225088877812,0.40808037790953305,0.14640318750450676,-1.0729577345944379,-2.415798128076885,25-40,F,0
65767.0,-1.166030573220379,683.0,9.4,37855.0,17.96,-0.6120735730912022,-1.015610265460072,-0.4236879029249538,-1.441189162052905,-2.222716653338674,-1.9193016484402363,40-60,F,1
47066.0,-1.1768681667270786,735.0,5.3,1000.0,9.33,3.1504553343724613,-0.011755615060099034,0.36906869638557466,0.5774544664707717,-0.44732194713064777,0.7277197813592939,40-60,F,0
19374.0,-0.13152452187241082,850.0,0.0,11655.0,29.02,0.6154457677289417,-1.5865060678724139,-0.9402462495206314,0.16850693624075586,-3.81879325825849,0.08368728759656574,>60,M,1
108440.0,-2.212624247268568,641.0,15.5,1000.0,2.0,2.730215649504289,1.8223836600864953,0.9065438266010218,-2.5808209650870784,2.70125585263213,1.9341378808934677,25-40,M,0
29288.0,-0.34682174326973425,728.0,1.1,32007.0,2.6,-0.22751548526021462,-3.5097765095725664,-0.7553714883915988,0.030146924255896934,0.5524646900151748,0.9706129228426876,25-40,M,0
47208.0,-1.1581072698059183,687.0,14.5,10475.0,4.08,0.5395303154710582,-2.795399502177947,1.5190168256850556,0.13541263105538204,-0.27899759282065917,0.9129546352137519,40-60,M,0
84727.0,-3.2510824398316815,626.0,13.7,31246.0,2.95,-0.382367724479579,-1.4075744873391938,-0.7619331331516591,-3.6047450314968192,1.0688190995559994,-2.631508097376412,25-40,F,1
100068.0,-0.5575510736367247,775.0,6.9,23699.0,6.88,1.932564973131864,0.5892506052605702,-0.32985580237331763,-1.1766484443332093,-1.9741455786050521,-3.1448500420014853,>60,M,1
37911.0,-1.6996500558698875,850.0,7.9,19471.0,2.0,2.7596148318962737,0.1306931820637497,1.5858640664104484,1.922759324757291,2.846454749824595,-0.14822785278303652,>60,M,1
42033.0,3.5572256185302087,803.0,6.5,1000.0,8.87,2.169431666038832,0.8707450398550938,-1.5765414241461468,-2.038327675571213,0.5063249670967993,-1.596566773792119,25-40,M,0
-6823.0,2.9251400236641047,773.0,15.1,1000.0,30.0,0.6351976460655976,0.48711713461467276,0.1947544072138948,-0.40021768993297147,-1.298718073195737,-1.522146804075557,40-60,F,0
84874.0,-2.368774795399173,850.0,11.5,57360.0,10.72,2.790295291401887,3.1196348658024515,-0.9045766330773594,-1.0312002624771606,-0.8953235906604458,-2.945435927442558,40-60,F,1
75999.0,1.0756524542336476,850.0,9.3,1000.0,2.0,5.246294445314074,1.2066950089199295,0.692112719523347,-1.5183493542287163,0.8651905721857814,-2.2816147908711755,<25,M,0
53159.0,-1.6588500717435393,728.0,9.1,20792.0,13.34,0.4892068254250622,-0.6861659162238151,-1.307455533259409,-0.7785509460553349,-0.8311078590982642,-0.9536398589392241,>60,M,1
37904.0,-2.5067588901804814,483.0,16.6,16923.0,20.99,-2.446358036302276,-1.8045016243874652,0.5860257867066712,-2.7466216344746357,0.1304839215990088,-0.6492827610001262,40-60,M,1
64420.0,-5.434764334276991,850.0,8.2,72562.0,2.0,1.705498912140244,-2.1488983646519992,-2.089446781449352,1.5392380059874418,3.106285819942503,2.7857296677157235,40-60,M,0
27534.0,0.6657117348744221,618.0,1.8,11738.0,2.0,0.49722876597516313,-2.9836068736690904,-0.07455894987578068,1.7222732437114563,2.840730203301808,2.078552378621669,25-40,F,0
4418.0,-1.224686725376766,850.0,5.4,87269.0,30.0,-0.951150200054235,5.881974536529307,-0.06026328058386053,-0.912157727156778,0.22816528634711952,0.07547233818853338,>60,F,0
70447.0,-3.5761556255526132,799.0,1.2,1310.0,2.0,3.909147268060268,-0.09850917920744595,-0.2713874578721912,2.5857447135711222,2.1408486681012935,1.8375851146544089,25-40,M,1
63672.0,-1.052383717668582,511.0,3.1,1482.0,2.0,-0.4865184229980682,-3.339149235772295,-0.4775109378050145,-0.9229414020444622,0.08651412360663946,0.6009014857255202,<25,M,0
90796.0,-4.07515866970339,300.0,7.2,72233.0,2.0,-4.799453902538335,-5.048367574268357,-1.9569977354033754,-3.202510670317123,0.7526428742125093,0.4150614097040678,>60,F,0
54711.0,1.4755380265042628,835.0,5.2,11206.0,2.0,2.126281733119777,0.9772119325147332,-1.122743423509406,-3.011033224512713,2.2440066353329695,-1.6189178474111499,<25,M,0
99374.0,-2.4403393807562797,850.0,7.7,34369.0,2.0,2.395206293876057,-0.0825358689534551,0.6578973936659169,-1.7329943663839522,-0.797183529851154,-3.9230050888172223,25-40,F,1
6025.0,2.4425378857264186,554.0,4.5,12743.0,13.26,-1.6271694613702936,-1.9927763446222437,1.2701116739861267,-0.5200904935333017,1.167686147596511,-0.2282614393801341,>60,M,0
37326.0,1.79697765031846,850.0,1.8,1000.0,2.0,3.249939138997226,0.30881011086475874,-0.5341713413477687,-2.199754791638619,3.148240106204719,-2.449337372135419,>60,M,0
77323.0,-3.1732623971603577,850.0,5.7,34725.0,2.41,1.8963488656117755,-1.792177611919868,-1.9872108879668884,-2.72360999585879,-0.43495703971368815,-1.792499459388698,40-60,M,1
-13596.0,2.262197984552298,850.0,8.4,1000.0,15.3,3.7900707303950703,-0.14465954196893605,0.5342417790726383,2.135363912575513,-0.4025812357666354,0.7436189457909522,40-60,M,0
59873.0,-0.8134447500983559,775.0,9.5,1000.0,2.0,3.2927159366858545,1.445996893039827,-0.3990900985424667,-2.1878704636127555,2.295645561874599,-0.12331957842077224,25-40,F,0
67196.0,-2.4978281650516263,850.0,5.8,62357.0,2.0,2.2586517776786166,-2.774238699276291,-1.005081770186085,2.575032057801969,-0.6791462695307271,1.0960750474780823,25-40,M,0
52557.0,0.35637167157274263,734.0,2.6,68603.0,14.68,-0.14478649415533593,3.239618229414286,0.8206132959788628,-0.9975798033877297,0.7325073126842544,0.313074064228414,25-40,M,0
26727.0,-1.0018572532119485,850.0,3.1,1000.0,2.0,4.186476737480827,0.6692855452214459,-0.3765664856000874,2.8772106978085867,1.6253670185584284,1.939559590913051,40-60,M,0
61563.0,-1.8952313265457992,850.0,8.0,28381.0,2.84,4.24870863467557,2.785358061720352,-0.670812409845201,1.0162981386035015,0.6692011514932048,-2.0244994167383403,40-60,M,0
53557.0,4.914451917357503,663.0,5.3,14044.0,17.15,0.31752958009768883,3.270208622184095,-0.5710242194528964,-4.466367667687344,0.6041479193836532,0.6348780784797423,40-60,M,0
40637.0,1.592591251882368,453.0,1.3,1000.0,2.0,0.9706993310729894,-2.2474004447750713,1.795073656627562,2.254431185252249,1.9628048230233546,-0.3082547879887062,40-60,M,1
23639.0,-2.3173818168725315,755.0,5.4,64822.0,10.59,-0.6815246700160246,0.31505605637846057,-0.09711699946642763,-0.2230373159583512,2.076223422876823,0.1780077894669312,<25,F,0
65312.0,-0.5833741895444953,743.0,1.8,12647.0,2.0,2.02545448436954,0.40099515145027964,0.6233069548254458,0.6229078152744802,0.40174516820285044,-1.230385810935852,25-40,M,0
33954.0,-3.0166690340220605,850.0,7.6,1920.0,2.0,3.5492774205443816,-1.1879747023769909,-0.34587760000400336,1.9654151452846838,1.5361695468994867,2.7164809914889694,<25,M,0
45211.0,-0.641365749228966,776.0,9.5,1000.0,4.88,2.09685630046867,-2.0683816765379266,-0.36440569972593356,-1.1686875122133473,-0.3305105501775065,3.7334651203861613,40-60,F,1
4071.0,1.1537231679416196,662.0,0.0,34260.0,30.0,-1.6928605439259665,1.8639313153255315,-0.23698483857274166,-1.6306669480826677,0.19253140947533431,-2.4271571497657365,25-40,M,0
906.0,1.1455427254092698,850.0,10.5,16378.0,17.73,3.300115130421272,3.7923125136227513,-0.08507609929734504,2.719803349242584,0.7332754256114433,-1.0191070855343716,>60,F,0
65105.0,1.1828306228531174,845.0,5.7,1000.0,2.0,4.632300440673321,0.9085100310635571,0.7144327744527936,-3.4075780170925247,5.221620822474659,-0.951678835613201,25-40,M,0
99290.0,-0.4336446908895648,850.0,7.2,37860.0,2.0,3.5905397115755906,1.899679598479083,-1.5799231099948907,0.6758220963698613,-0.3945844297378751,-1.440984465482698,<25,F,0
7201.0,0.18220860726831134,456.0,11.2,22227.0,6.42,-1.3464557757598645,1.559944126684802,1.4635780195156536,0.5616996162980616,4.89027820855569,0.7125285259170775,<25,F,0
69091.0,-1.7810635751324104,668.0,15.1,9990.0,12.5,0.3916337158314435,-0.9012457816544891,-0.418604529999318,-2.110738903867463,-1.0368041214390105,-0.6575266118895963,40-60,F,1
24934.0,-0.5941628958869014,540.0,0.0,47231.0,22.16,-2.3409373504672595,1.0298334850652218,-0.41920406101641394,-1.1608947963572178,1.1078203595855465,-1.3020080525778193,40-60,F,0
64238.0,-1.8630776031541105,850.0,12.3,10700.0,3.34,3.501835182591707,-1.9221235349679526,0.7513366529246134,-1.1574425893247846,-1.5107544945427942,-0.8436539257949244,<25,M,1
-13480.0,-0.8411000260717084,850.0,6.8,1000.0,2.0,5.0797200399701845,1.718411247167936,1.0598976585343933,3.4580855069932745,6.186019598332073,3.7410172397720696,<25,F,0
80960.0,0.16973506350961043,660.0,3.7,30993.0,2.0,1.645712752959793,1.3523813395199968,1.4364828242960275,2.7246189107474628,-0.42791321487746625,-2.0709187428614637,40-60,M,1
67726.0,-3.5119489520873497,837.0,3.9,54065.0,2.0,1.5850789209536245,-2.45098131069192,0.681013287731559,1.6450238910201849,0.48436893858641294,1.553856016195379,<25,M,0
38023.0,1.7723941536782704,564.0,13.0,38728.0,15.37,-1.8663796990855892,-1.7125054762781047,-0.02582460900507642,0.03286253935468775,-0.9259768674737447,-2.8646215661934527,40-60,M,0
18889.0,-1.3759617939640538,850.0,9.3,1000.0,2.0,3.3870285526755506,-0.9257865064354185,-0.5413882147070407,1.551408892925572,3.7518341237939046,2.6609729948483793,40-60,M,0
27313.0,-0.02373193439849064,522.0,11.6,1000.0,15.84,0.7765575269465287,2.719617416688072,0.6999126849767985,0.8280905006287935,1.828057986057917,-0.15175480892726578,<25,M,0
33895.0,2.490734204862017,497.0,9.0,30540.0,28.81,-2.0395383033421974,2.115217908006123,1.4244726287654979,-1.501934585297413,-0.9112246607297267,0.6385605769533462,<25,F,0
44154.0,-3.34533996816245,551.0,13.4,23923.0,19.14,-2.295004383225711,-2.7388844454362435,-0.11687091816113182,-3.398484845741893,-0.17711701791229262,-1.07453349527452,>60,M,1
53417.0,1.86473547086393,556.0,18.6,1000.0,8.42,0.8333159279984876,1.2093388721262444,0.5530107131506713,-1.9965222298597047,1.277676330085997,0.8637961837149697,25-40,F,0
65671.0,0.01646529410183739,619.0,3.8,28855.0,5.59,0.48942413861238915,1.0520742950796702,-0.27954896714944677,0.009280676455031278,0.5371986961816473,0.2611496823293362,25-40,F,0
102766.0,-4.592754329372703,622.0,2.9,21042.0,2.0,0.4711963260851561,-4.416146850477981,0.9616397008368998,-0.975592774953967,-1.3427231868510034,1.1812071181018928,40-60,M,0
56987.0,-0.7429132864645321,805.0,11.8,10368.0,2.0,2.9878895268876424,1.4985587279691375,1.3182961154475186,0.5026318389888899,2.254958064541677,0.9369206334071498,>60,M,1
58499.0,1.0659531373967535,737.0,11.9,33747.0,2.0,1.3929082692352475,-0.41907607276478753,1.118678513194309,1.2864530460172594,0.7426109930605925,0.00012017007482700848,>60,M,1
29683.0,-0.34810963318218235,804.0,7.5,1000.0,7.75,1.7459411567177403,-2.7412656094678196,-1.1462427900928298,1.2167608164482415,-1.1548193987937432,1.3414168518774112,40-60,M,0
63556.0,-1.344616183797002,730.0,7.2,69057.0,2.0,-0.12421455630978376,-3.09351466092829,0.043675284344838514,1.3460152758993849,0.2611952585305959,0.4687299777927466,25-40,M,0
-273.0,-0.1776318019262848,850.0,3.3,49652.0,5.72,2.444177404292593,0.9647307726988501,0.7077411696428033,2.65500681261505,1.8418304575896038,0.6419715554953673,<25,M,0
41808.0,-2.697207079184761,433.0,8.1,105544.0,12.55,-4.403637422719222,0.801848235496929,-1.7608873310750701,-1.4614929410817838,3.171665883621012,-1.0183678281083988,40-60,M,0
75097.0,0.239866448103214,634.0,2.3,1000.0,2.0,2.6012961716480407,-0.4566519248569977,0.25434212693793284,-1.162164525401634,0.24584146031213638,1.4014588771820793,40-60,F,1
48170.0,0.3060554535144767,590.0,6.0,34823.0,4.07,-0.5955080715548652,-0.4269797770753101,0.20513103088527473,-0.4538392325663937,1.5655962760680464,-0.6147401431303983,25-40,F,0
10123.0,-0.5112723141897255,850.0,0.0,23496.0,14.54,1.6258259799203705,0.3813052492885147,0.30168702324156155,0.37604629295729775,0.5831834051588244,-0.03543494239620992,>60,M,0
30542.0,1.7253772506506917,782.0,5.5,1000.0,7.72,2.2243183211534565,1.2971673274737885,0.07239206350463563,-2.602930315151982,2.378096490959838,-0.9224920506394548,<25,F,0
28405.0,-0.4764253967002642,505.0,8.5,41632.0,8.56,-2.782815999864702,-3.214436890018054,-0.8721492395392422,-1.6732585924448125,1.4541566385019302,0.3733626057599132,25-40,M,0
57378.0,-0.55275232451953,641.0,2.3,1000.0,2.0,1.7917041440637702,-3.4304473892910496,-1.6153292782567135,0.4087408057696843,-0.7894009022186634,1.3872833165156748,<25,M,0
45258.0,-0.7932963424054231,630.0,9.2,27955.0,5.39,0.2872232124913608,0.8523430276428952,0.10979208076986335,0.42427704858376014,1.8194752760168251,-0.16366330854003586,25-40,F,0
38975.0,0.5559651128587795,345.0,10.2,50503.0,15.72,-4.859328945965954,-3.823826355079756,-0.06867918719387264,-3.0034121321832137,0.2283176476115566,-1.0437269276927137,<25,M,0
73189.0,3.7446639279221143,850.0,10.5,1000.0,2.0,7.011937253090092,-0.07465299440228024,-0.4232610109361599,-2.61122925473395,2.8734088468300243,-3.98883535710907,<25,M,0
17656.0,-0.6742253165094465,850.0,6.0,10114.0,11.6,2.821359729077456,0.4267495239695791,0.7146527715377919,2.077747586894117,-0.21422651565673267,0.6185639465400519,<25,F,0
79264.0,1.5622925568056703,850.0,10.7,2334.0,2.0,3.736028459818417,1.074212327927583,0.5135820770389661,-0.7348127941081395,0.8364579781138969,-1.9886853633389516,40-60,F,0
1372.0,-1.4240823519609795,850.0,10.4,1000.0,14.57,2.8980380316245027,2.0586476133775364,-0.22554369239194977,0.4710888603154082,1.92255338433967,0.6633614612996426,40-60,F,0
83016.0,2.322131350695562,638.0,7.1,1000.0,2.0,2.0772188333801433,-3.6635468799986395,-0.3850598699820718,0.652829669534815,-0.6420931902996987,-4.073097639003116,40-60,F,0
104018.0,-1.6860886536921673,779.0,1.0,7673.0,2.0,3.918967362340922,1.9385609764678369,-0.8609085813217524,0.0931043636638118,1.4001505347969572,-0.26239868254640364,>60,F,0
16269.0,1.6657170471777234,850.0,5.7,1000.0,2.0,5.777718866050329,-2.036052959868461,-1.238286934985373,4.212590532639676,-1.9802746509432323,1.5284233068247588,25-40,M,0
34734.0,0.6362503104121904,850.0,9.8,1000.0,9.55,2.8463541615672763,2.032339967952538,-0.4897551529484244,-1.4950541489050513,1.5103668622443571,-0.9951780926057936,25-40,M,0
75272.0,-0.4531033819930661,768.0,15.2,4774.0,2.0,3.2583074267936754,1.2336750917488326,-1.1057819037845364,2.0304011766913614,1.0727954999241411,-3.693222314412106,>60,M,1
73469.0,-2.4244081737902565,552.0,2.7,1000.0,2.0,1.0250222135327023,-3.556600199787632,0.44387480089323533,-0.10356642558869789,0.8174927779497406,1.9639840190422158,25-40,M,0
57042.0,-0.7675599509923149,646.0,9.4,1000.0,2.05,2.231817309465679,1.4432942545650542,-1.650974968959448,2.610083823761328,1.289825442532484,-3.9436647243096856,>60,M,1
93761.0,2.2712441076466536,660.0,12.2,57388.0,3.54,0.5103291000735996,3.076528312354719,1.036828257644124,-2.3148934809373554,0.5499613266128449,0.6054767839800324,<25,M,0
52206.0,-0.34215706164334947,611.0,7.3,40109.0,5.61,-0.8336542246760354,-2.130548033299984,-0.7381176921976513,0.2816392645878525,-0.2069091445652722,-0.22982626126808814,>60,F,0
114410.0,1.5821555827421998,478.0,12.5,1647.0,2.0,1.2901410847926884,1.8197344719040225,1.3133436353515968,-1.7232276279959493,0.08023706811606035,1.6883745082499004,<25,F,0
18251.0,0.8513468784784723,548.0,2.6,43382.0,8.92,-2.307804509875995,-2.240306091050913,-0.7785343147152758,-0.6505854891173029,1.6782870217323753,0.010389328413721977,>60,F,0
45926.0,1.2027947544564142,833.0,2.6,1000.0,7.02,3.6258562649278936,-0.5288308533239526,0.46887970336688023,0.9269465736284892,-1.4269402963537863,1.8125197070396908,40-60,M,1
14583.0,-0.13347687363916616,566.0,9.1,1000.0,2.0,0.15853319293395476,-2.635398710422914,-0.6821163359373542,0.6717325542699648,3.3534500718564972,2.645545480710055,>60,F,0
43591.0,-0.9581885819940272,850.0,5.8,20007.0,11.31,1.9621801390959048,-1.4510591552329266,-1.6881112218433878,0.2629876674297109,-1.746082426941498,-0.6680482543593986,<25,M,1
69932.0,2.5048626142904986,638.0,10.5,1000.0,2.71,2.254051373367831,1.1415785848066298,1.6533115691389368,-2.85403379314961,1.175793375747369,-0.14020985031414457,40-60,F,0
80634.0,0.462383198686388,326.0,3.0,1000.0,3.48,0.9774015064872508,0.9377200675097285,-0.4603184367916754,3.0545656984688487,-0.21367642647288898,-1.3740174990405807,>60,M,1
35005.0,0.07053976821036767,850.0,8.7,52607.0,16.26,0.9885758723325319,1.24845045219506,0.438875998563543,-0.3912390664223,-0.24912443233350756,-3.4875504870434217,40-60,F,0
56271.0,-3.3061895874172587,850.0,4.0,1000.0,2.0,6.580227281019075,-2.2804751300533495,-0.2888288777785187,3.9597469514074914,1.3186378341361593,3.921152000902332,40-60,M,0
53717.0,-1.4645315125514669,850.0,9.5,35019.0,2.0,3.5978763707613437,1.8914952149982414,0.6131119522797052,-0.9852026712173017,2.065742542126441,-1.0822955926523343,40-60,F,1
32759.0,-0.8428567675219221,813.0,12.8,38804.0,26.48,-0.5856052446502324,-1.9225200686317159,1.3081303910262891,-0.7214152282185804,-3.331594628857197,-1.1648934525785128,25-40,F,1
56658.0,2.2383096476718887,348.0,11.9,1000.0,2.7,0.541118472979918,0.32002984131246437,1.5453204644024345,2.4900410923751344,0.9426443263567216,-1.9042211344763231,40-60,M,1
59266.0,-0.3404060948559149,744.0,13.3,13055.0,2.0,1.6679039031478253,1.3801507319861774,0.2356396485846275,-2.466468644473342,2.6076202273883204,-0.2852219791407038,40-60,M,0
63930.0,0.5103303928178182,850.0,15.4,11519.0,8.55,3.159616473695613,1.797923775317774,-0.6537820989987373,-0.32366561938137517,-0.6981176490441487,-2.0209893354602864,>60,F,0
92273.0,2.4732293217854453,842.0,8.4,1000.0,2.0,5.561395834875711,-1.0276182757555237,1.1668793909956918,-0.01563906365608958,2.4123655784402565,-2.0074654992702676,<25,M,0
26089.0,-3.0675225961775685,850.0,11.1,1000.0,2.0,4.943519599523604,-0.6341760279577183,-0.03297345365213742,2.560213198112691,3.1953444688032757,3.847272845692479,25-40,F,0
42463.0,-1.2615621934447045,708.0,14.1,1000.0,2.0,2.994425569803715,0.4706215090349233,0.02188729131137335,1.5176617381081374,1.7913187949617098,1.410174052739492,>60,F,0
87658.0,-1.3514377434995004,521.0,11.6,1000.0,2.0,2.8801167095423006,-0.9772643165590966,-0.6697838773656237,5.063956018200805,0.9319652628901633,0.8021301265859573,>60,M,1
72870.0,-0.11994823675071054,719.0,1.3,39681.0,15.17,1.1169349938192839,4.1091271505693445,0.09663180116422272,-1.3212460318875467,-0.08202796561311398,0.7924795440298147,25-40,M,0
83887.0,0.6095530115506613,752.0,0.0,9504.0,2.0,2.549192581659444,-1.1733614529286744,-0.18498073919233965,-0.3913211992325216,1.608586351640498,-2.642966909081964,40-60,M,0
54083.0,-1.620989404065197,416.0,3.4,6076.0,2.0,-1.1475184094976156,-2.978641102590634,0.05677333078079489,-0.5027738817049721,2.100120243472313,1.6903089619688823,25-40,F,0
28743.0,-1.8558994405262852,850.0,7.1,1000.0,10.36,3.7011768507127014,0.5857896459019334,0.12841378268016837,0.7718480937375807,0.32291442929407443,1.0818684314083775,25-40,M,1
46652.0,0.7459947156952607,850.0,11.2,1000.0,15.52,4.450674252253049,0.5609367417949207,-1.2670512290141405,1.7525320461970355,-3.4323422690498786,1.5761891529954086,25-40,M,1
21669.0,-0.5509132633740559,537.0,7.0,1000.0,2.0,0.8053264425386956,-1.0485310170879911,-0.21786873816012,1.4247000720971716,2.5823289220490193,1.3894299932429175,25-40,M,1
77075.0,1.718438032196638,846.0,11.4,1000.0,2.0,5.528905755412866,-2.6851274014089657,0.14981254086701867,-2.2133224457546916,6.072643437614305,-1.7039061477227881,40-60,F,0
48261.0,1.9607091406241506,361.0,16.1,18397.0,7.39,-2.152435516790463,-0.24552136495198296,1.7280311970373914,-1.8277154556434279,2.0018623969091913,0.8593416691291396,<25,F,0
40158.0,0.06319000921030349,708.0,11.2,60960.0,2.0,-0.16893062771808126,-3.6775505436098523,-1.3375703572768314,2.0868587976783743,1.8592585731618891,1.4633636738862505,>60,F,0
